h3,population_2020_x,GN,DS,District,PREPAID_ARPU,POSTPAID_ARPU,HBB_ARPU,bank_count,gas_station_count,pharmacy_count,school_count,grocery_or_supermarket_count,poi_count,Rural Urban Classifications,SEC breakdown,Revenue potential,CX_daytime,busy_hour,Busy day,Postal Code,lat,lng,geometry,k5cls
88610235e9fffff,13.94954529,Bollunna,Palindanuwara,Kalutara,264.6666667,953,495.4452333,0,0,0,0,0,0,0,0,0,7,12:00 PM,0,LK1336195,6.482945862,80.30575529,"POLYGON ((80.3099354655325 6.480232446449631, 80.31006366063401 6.485274832278098, 80.30588341657845 6.487988180312845, 80.30157521642633 6.485659150990745, 80.30144716619567 6.480616966038715, 80.30562717125053 6.477903609527416, 80.3099354655325 6.480232446449631))",1
88611cc687fffff,224.7573009,Pottekanda,Mirigama,Gampaha,315.952381,1227.952381,1758.659765,0,0,0,0,0,0,0,0,0,139,6:00 PM,mon,LK1212170,7.238576739,80.17600882,"POLYGON ((80.18019475045941 7.235877271170851, 80.18032102928402 7.240924932412208, 80.17613502767084 7.243624325351752, 80.17182298840477 7.241276072082974, 80.17169685487055 7.23622861447291, 80.17588261531633 7.233529206495612, 80.18019475045941 7.235877271170851))",0
8861034b11fffff,763.3549232,Godigamuwa East,Horana,Kalutara,323.6486486,1426,623.6260669,0,0,0,2,0,2,0,0,0,405,6:00 PM,mon,LK1309055,6.753908256,79.99841945,"POLYGON ((80.0025932155268 6.751205386663554, 80.00271626834807 6.756243483955212, 79.99854242986137 6.75894628169538, 79.9942457803772 6.756610994651493, 79.99412287202823 6.751573102180851, 79.99829646869553 6.748870291928448, 80.0025932155268 6.751205386663554))",3
8861035abbfffff,366.6816518,Remunagoda North,Dodangoda,Kalutara,321.2777778,1210.944444,765.434471,0,0,0,0,0,0,0,0,0,195,6:00 PM,wen,LK1327020,6.609042315,80.02455242,"POLYGON ((80.02872514142322 6.60633675075765, 80.02884858415277 6.611373795317825, 80.02467579201496 6.614079289271149, 80.02037979854843 6.611747749901412, 80.02025650021525 6.606710909611619, 80.0244290509566 6.604005404416512, 80.02872514142322 6.60633675075765))",1
8861035263fffff,231.6240549,Kurudippita,Matugama,Kalutara,315.5833333,982.6666667,655.3293256,0,0,0,0,0,0,0,0,0,123,6:00 PM,thu,LK1330270,6.447551893,80.08416886,"POLYGON ((80.08834140700523 6.444842721861813, 80.08846580423274 6.449879265982168, 80.084293185196 6.452588367900365, 80.07999640962429 6.450260935323214, 80.07987215677294 6.445224594508721, 80.08404453512146 6.442515482960756, 80.08834140700523 6.444842721861813))",1
88611c8d81fffff,1393.210289,Doranagoda West,Minuwangoda,Gampaha,313.4047619,1340.142857,700.9172717,0,0,0,3,0,3,0,0,0,863,6:00 PM,thu,LK1215395,7.132275995,79.99917348,"POLYGON ((80.00335224280151 7.129578831798516, 80.00347545524789 7.134621077927735, 79.99929661764966 7.137318165569991, 79.99499480999974 7.134973022459533, 79.99487174237183 7.129930981780595, 79.99905033757979 7.127233878757248, 80.00335224280151 7.129578831798516))",3
88611c16e7fffff,712.0294325,Kuswala,Katana,Gampaha,327.5409836,1364.918033,665.940028,0,0,0,0,0,0,0,0,0,441,6:00 PM,fri,LK1206275,7.151606586,79.89782074,"POLYGON ((79.90199642774736 7.14891198932879, 79.90211791556536 7.15395192863385, 79.89794216130198 7.15664644944933, 79.89364516242941 7.154301047139616, 79.8935238192293 7.149261314449289, 79.89769933028833 7.146566777449466, 79.90199642774736 7.14891198932879))",3
88611c8f07fffff,824.497729,Kahambilihena,Attanagalla,Gampaha,308.0512821,1308.846154,714.3010239,1,0,0,0,0,1,0,0,0,511,6:00 PM,tue,LK1227650,7.083350831,80.08289263,"POLYGON ((80.08707348745517 7.080651053264592, 80.08719811207526 7.085694848486643, 80.08301717994718 7.088394551528318, 80.07871186486636 7.086050473811047, 80.07858738519846 7.081006883020546, 80.08276807566355 7.078307165511113, 80.08707348745517 7.080651053264592))",3
886102273bfffff,399.8562257,Pelenda West,Palindanuwara,Kalutara,297.1428571,1092.571429,585.2165977,0,0,0,0,0,0,0,0,0,212,6:00 PM,sat,LK1336040,6.546889,80.23090961,"POLYGON ((80.23508822022188 6.544178088267127, 80.23521516224829 6.549219438134613, 80.23103648387809 6.551930281123365, 80.22673110317432 6.549599783682759, 80.22660430592204 6.544558635654143, 80.23078274460369 6.541847783222397, 80.23508822022188 6.544178088267127))",1
88610351d1fffff,609.1690028,Weragala,Beruwala,Kalutara,343.5833333,1344.541667,646.5953048,0,0,0,1,0,1,0,0,0,324,6:00 PM,tue,LK1324055,6.526507365,80.00981864,"POLYGON ((80.01398979209783 6.523800924521971, 80.01411295134221 6.52883661026215, 80.00994172510828 6.531542980378686, 80.00564758101967 6.529213675458204, 80.00552456606529 6.524178194002686, 80.0096955509139 6.52147181317832, 80.01398979209783 6.523800924521971))",3
88611c8c69fffff,685.2664858,Yongammulla,Mahara,Gampaha,313.6829268,1359.853659,695.8668365,0,0,0,0,0,0,0,0,0,425,6:00 PM,sun,LK1233035,7.077030352,80.05300917,"POLYGON ((80.0571889770728 7.074331141975704, 80.05731308829995 7.079374137336995, 80.05313321479585 7.082073273246684, 80.04882947195578 7.079729428403917, 80.04870550561159 7.07468663779947, 80.05288513722888 7.071987487276309, 80.0571889770728 7.074331141975704))",3
88611c9403fffff,481.0596616,Miriyagalla,Padukka,Colombo,325.5555556,1307.611111,677.3341093,0,0,0,0,0,0,0,0,0,339,6:00 PM,sat,LK1118190,6.809973889,80.10161095,"POLYGON ((80.10578882709542 6.80726959167079, 80.10591366430192 6.812310866213578, 80.1017357174414 6.815015091870542, 80.09743317448012 6.812678055253248, 80.09730848201625 6.807636984472257, 80.10148618777538 6.804932746542048, 80.10578882709542 6.80726959167079))",1
8861034833fffff,3310.847809,Kesbewa South,Kesbewa,Colombo,336.1182796,1607.580645,1285.793997,0,0,0,1,0,1,0,0,0,"2,336",6:00 PM,thu,LK1136285,6.779325052,79.93545935,"POLYGON ((79.93963138113804 6.77662393961478, 79.93975336892373 6.781660771642123, 79.93558126621836 6.784361811099887, 79.93128741807662 6.782026031636746, 79.93116557465132 6.77698940517854, 79.93533743501179 6.774288352609758, 79.93963138113804 6.77662393961478))",2
88611c80d5fffff,197.5166285,Giridara West,Dompe,Gampaha,329,1338.791667,718.2469507,0,0,0,0,0,0,0,0,0,122,4:00 PM,tue,LK1230555,6.95457456,80.08395921,"POLYGON ((80.08813840936202 6.951872807285901, 80.08826300169044 6.95691525352331, 80.08408372876085 6.959616933201165, 80.07978010496606 6.957276180121548, 80.07965565747465 6.952233938090705, 80.08383468894537 6.949532244928239, 80.08813840936202 6.951872807285901))",1
88611c131dfffff,165.4809628,Indiparape,Mirigama,Gampaha,313.1904762,1224.809524,1844.549958,0,0,0,0,0,0,0,0,0,103,8:00 AM,sat,LK1212260,7.226243165,80.10767195,"POLYGON ((80.11185550388188 7.223545032155535, 80.11198060849358 7.228590900806048, 80.10779698823487 7.23128895810099, 80.10348850505508 7.228941162129447, 80.10336354557847 7.223895497860872, 80.10754692415094 7.221197425177235, 80.11185550388188 7.223545032155535))",0
88611c0247fffff,445.9475032,Badalgama,Divulapitiya,Gampaha,311.5,1262.4,698.1954368,0,0,0,0,0,0,0,0,0,276,6:00 PM,wen,LK1209040,7.284256156,79.98590105,"POLYGON ((79.99008138263942 7.281561658384465, 79.99020442712803 7.286605113014569, 79.98602402490985 7.289299534170707, 79.98172082093303 7.28695051731103, 79.98159792137309 7.281907268521015, 79.98577808086571 7.279212830746049, 79.99008138263942 7.281561658384465))",1
88610235b5fffff,147.4380905,Batahena,Palindanuwara,Kalutara,286.2,1106.6,533.9185203,0,0,0,0,0,0,0,0,0,78,6:00 PM,sat,LK1336150,6.507360873,80.26813816,"POLYGON ((80.27231744597816 6.504648604390835, 80.27244500819471 6.509690377746661, 80.26826565076944 6.512402578363313, 80.26395897046702 6.510073014522838, 80.26383155306586 6.505031442513438, 80.26801067115598 6.502319232993171, 80.27231744597816 6.504648604390835))",1
88611c8013fffff,435.5666125,Bollathawa,Seethawaka,Colombo,324.6153846,1303.153846,672.9567126,0,0,0,0,0,0,0,0,0,307,6:00 PM,thu,LK1115005,6.960874505,80.11384085,"POLYGON ((80.11802111023718 6.95817218783398, 80.11814621581898 6.963215434828633, 80.1139658869895 6.965917678595863, 80.10966069381722 6.963576688702883, 80.10953573314137 6.958533645589493, 80.11371582073619 6.955831388483131, 80.11802111023718 6.95817218783398))",1
88611c90d1fffff,0,Dambora,Padukka,Colombo,312.8,1087,569.6873531,0,0,0,0,0,0,0,0,0,  -    ,2:00 PM,fri,LK1118230,6.83618444,80.19569528,"POLYGON ((80.19987655363646 6.833478472594078, 80.2000030091681 6.8385223419237, 80.19582166576704 6.841228237370398, 80.19151410724133 6.838890275347392, 80.19138779667389 6.833846608765763, 80.19556889967228 6.831140701454347, 80.19987655363646 6.833478472594078))",1
8861035b05fffff,23.19142755,Retiyala,Bulathsinhala,Kalutara,304.8888889,1008.333333,555.2898816,0,0,0,0,0,0,0,0,0,12,6:00 PM,0,LK1312095,6.65689691,80.14025882,"POLYGON ((80.14443594040436 6.654189530821806, 80.1445613775718 6.659229983697955, 80.14038418601085 6.661937292351449, 80.13608179785381 6.659604158985672, 80.13595650537107 6.65456390916776, 80.14013345636501 6.651856589652619, 80.14443594040436 6.654189530821806))",1
8861022483fffff,15.58477348,Helamba,Agalawatta,Kalutara,315.5833333,1070.083333,613.1714213,0,0,0,0,0,0,0,0,0,8,1:00 PM,sun,LK1333045,6.544073029,80.12472555,"POLYGON ((80.12890068131011 6.541364361554514, 80.1290258087289 6.546403085345402, 80.12485060327127 6.549111683420755, 80.12055051091707 6.546781567804407, 80.1204255280477 6.541743047042473, 80.12460049298744 6.539034438863147, 80.12890068131011 6.541364361554514))",1
88611cbb47fffff,3396.291982,Mahara Nugegoda West,Mahara,Gampaha,331.2788462,1532.644231,682.5926474,0,0,0,0,0,0,0,0,0,"2,104",6:00 PM,wen,LK1233275,7.020800801,79.94978909,"POLYGON ((79.95396476373783 7.018103023392378, 79.9540870891578 7.02314287865063, 79.94991134092979 7.025840581755369, 79.9456135098892 7.023498444452096, 79.94549132908013 7.018458795014335, 79.94966683470521 7.015761077054805, 79.95396476373783 7.018103023392378))",2
886103585dfffff,446.9247115,Pelapitiyagoda North,Dodangoda,Kalutara,301.8888889,1113.888889,681.0160459,0,0,0,0,0,0,0,0,0,237,6:00 PM,fri,LK1327030,6.629280113,80.08017303,"POLYGON ((80.08434783662656 6.626573636584101, 80.08447223679134 6.631612290237713, 80.08029736221641 6.634318696741525, 80.07599832847573 6.631986460625284, 80.0758740728438 6.626948010655292, 80.08004870642404 6.624241593113195, 80.08434783662656 6.626573636584101))",1
886103536dfffff,590.7960559,Badugama New Colony,Matugama,Kalutara,317.9090909,1059.909091,489.8036718,0,0,0,0,0,0,0,0,0,314,6:00 PM,sun,LK1330150,6.49834754,80.13207448,"POLYGON ((80.13624925741404 6.495638061569457, 80.13637449229354 6.500676407550224, 80.13219964849989 6.503385816569486, 80.12789981022232 6.501056889312256, 80.12777471986611 6.49601874619395, 80.1319493232685 6.49330932746562, 80.13624925741404 6.495638061569457))",3
886103c9bdfffff,145.0556088,Uragoda West,Walallawita,Kalutara,320.75,971.4166667,577.4084331,0,0,0,0,0,0,0,0,0,77,11:00 AM,sat,LK1339015,6.453388298,80.12247522,"POLYGON ((80.12664909190357 6.450678387965431, 80.12677414521355 6.455715944196045, 80.12260020333561 6.458425785488309, 80.11830144855037 6.456098079973771, 80.11817653970265 6.451060726630104, 80.12235024118226 6.448350875909229, 80.12664909190357 6.450678387965431))",1
88610225d1fffff,1026.262313,Pimbura,Agalawatta,Kalutara,309.75,1079.625,609.7265158,0,0,1,2,0,3,0,0,0,545,6:00 PM,sat,LK1333010,6.572795063,80.1593858,"POLYGON ((80.16356244000478 6.570086059191587, 80.16368817062977 6.575125977985325, 80.15951146347022 6.577834911964458, 80.15520926598001 6.575503937244656, 80.15508368000339 6.570464221142561, 80.15926014687295 6.567755277063819, 80.16356244000478 6.570086059191587))",3
8861035855fffff,769.7304327,Anguruwathota,Madurawala,Kalutara,301.8888889,1113.888889,681.0160459,0,0,0,0,0,0,0,0,0,409,9:00 AM,thu,LK1315105,6.637024973,80.07612259,"POLYGON ((80.08029736221641 6.634318696741525, 80.08042169625267 6.639357342768928, 80.07624685201257 6.642063548941854, 80.07194791477856 6.639731120205866, 80.07182372527363 6.634692677921441, 80.07599832847573 6.631986460625284, 80.08029736221641 6.634318696741525))",3
8861023405fffff,6.329529363,Batagodavila,Palindanuwara,Kalutara,267.5,1052.5,600.4232717,0,0,0,0,0,0,0,0,0,3,6:00 PM,wen,LK1336205,6.437181629,80.31308977,"POLYGON ((80.31726957386466 6.434467418027147, 80.31739787582909 6.439509415110452, 80.31321799778694 6.442223558570413, 80.30891005665843 6.439895713024318, 80.30878189953832 6.434853916649858, 80.31296153870662 6.432139765107689, 80.31726957386466 6.434467418027147))",1
88611c9589fffff,3655.410334,Galagedara North,Padukka,Colombo,324.0666667,1345.333333,667.141419,0,0,0,1,0,1,0,0,0,"2,579",9:00 AM,thu,LK1118080,6.856077424,80.08577194,"POLYGON ((80.08994990169786 6.853374157061359, 80.09007448637102 6.858415561712953, 80.08589644940193 6.861118756096493, 80.08159406905912 6.858780558549226, 80.08146962913706 6.853739357916766, 80.08564742481106 6.851036150807752, 80.08994990169786 6.853374157061359))",2
88610226bdfffff,115.4424374,Mulatiyana,Agalawatta,Kalutara,313,1055.454545,556.4825273,0,0,0,0,0,0,0,0,0,61,6:00 PM,fri,LK1333100,6.504953743,80.15345144,"POLYGON ((80.15762699227051 6.502243899819986, 80.15775259473607 6.507282849788915, 80.1535769707268 6.509992624306784, 80.14927598449022 6.507663458472977, 80.14915052659886 6.50262471113841, 80.15332591037418 6.499914926998475, 80.15762699227051 6.502243899819986))",1
88611c8c63fffff,1689.550486,Galthotamulla,Gampaha,Gampaha,316.5,1383.047619,670.1872944,0,0,0,1,0,1,0,0,0,"1,047",10:00 AM,fri,LK1224285,7.085127178,80.04047037,"POLYGON ((80.04464987107768 7.082428370369617, 80.04477377111374 7.087471142475037, 80.04059420101737 7.09016987570205, 80.03629097288628 7.087825851575102, 80.03616721771385 7.082783284380476, 80.04034654581329 7.080084536397387, 80.04464987107768 7.082428370369617))",2
88611c135dfffff,224.5454417,Palmada,Mirigama,Gampaha,315.952381,1216.761905,1847.074986,0,0,0,0,0,0,0,0,0,139,6:00 PM,wen,LK1212380,7.210403783,80.12428144,"POLYGON ((80.12846532629729 7.207705034385355, 80.12859070882308 7.212751149931659, 80.12440675677931 7.21544982315767, 80.12009766374587 7.213102395993704, 80.1199724263758 7.208056484617379, 80.12415613688779 7.205357796230367, 80.12846532629729 7.207705034385355))",0
88611c8f61fffff,1546.09885,Paranagama East,Attanagalla,Gampaha,304.3125,1268.0625,741.6868285,0,0,0,2,0,2,0,0,0,958,6:00 PM,fri,LK1227705,7.082282823,80.10835425,"POLYGON ((80.11253592655548 7.079582464697777, 80.112660986138 7.084626872638541, 80.10847923862693 7.087327157104045, 80.10417267299974 7.084983047918746, 80.10404775842233 7.079938844121531, 80.10822926447136 7.07723854536138, 80.11253592655548 7.079582464697777))",2
88610226e9fffff,449.9621512,Kevitiyagala North,Agalawatta,Kalutara,310.2,1064.7,571.744194,0,0,0,0,0,0,0,0,0,239,4:00 PM,sat,LK1333130,6.48831084,80.18698475,"POLYGON ((80.19116117448972 6.485600040960433, 80.19128734296579 6.490639605735256, 80.18711085183386 6.49335033626335, 80.18280843217599 6.491021511292029, 80.18268240832921 6.485982148743614, 80.18685865951529 6.483271408935275, 80.19116117448972 6.485600040960433))",1
88611c84a5fffff,2180.217648,Gonawala Central,Biyagama,Gampaha,351.2352941,1715.808824,744.1573549,0,0,0,1,0,1,0,0,0,"1,351",9:00 AM,thu,LK1239190,6.952948557,79.94390334,"POLYGON ((79.94807793693313 6.950249874591271, 79.94820013567882 6.955288852433038, 79.94402547334015 6.957987460953952, 79.93972885480501 6.955647106005799, 79.93960680059578 6.950608333936912, 79.94378122038968 6.94790971103874, 79.94807793693313 6.950249874591271))",2
88611c870bfffff,924.9306551,Henpita,Homagama,Colombo,331.9545455,1429.636364,670.3053158,0,0,0,2,0,2,0,0,0,653,8:00 AM,fri,LK1112010,6.910645842,80.04891812,"POLYGON ((80.05309560071206 6.907944201463385, 80.05321957702544 6.912985306392133, 80.04904202546081 6.915686874357448, 80.04474073925269 6.91334735076709, 80.04461690766192 6.908306450364176, 80.04879421756104 6.905604869021142, 80.05309560071206 6.907944201463385))",3
8861035b03fffff,208.7228479,Retiyala,Bulathsinhala,Kalutara,304.8,1063.7,671.813226,0,0,0,0,0,0,0,0,0,111,6:00 PM,thu,LK1312095,6.649898128,80.12735261,"POLYGON ((80.1315292223796 6.647190927418742, 80.13165443634146 6.652230981918075, 80.127477755757 6.654938112255878, 80.12317610187247 6.652605198981115, 80.12305103256182 6.647565347672598, 80.12722747248878 6.644858206443271, 80.1315292223796 6.647190927418742))",1
88610225abfffff,393.7746634,Mahagama East,Bulathsinhala,Kalutara,298,993.1428571,633.1474814,0,0,0,0,0,0,0,0,0,209,5:00 PM,tue,LK1312225,6.610407189,80.1645684,"POLYGON ((80.16874569970958 6.607698613326698, 80.16887153373598 6.612739109376306, 80.16469416467501 6.61544761527476, 80.16039120189808 6.613115635470883, 80.16026551256512 6.608075342122651, 80.16444264131994 6.605366825872131, 80.16874569970958 6.607698613326698))",1
8861022c87fffff,176.8776343,Yahalawatta,Bulathsinhala,Kalutara,308.9166667,1145.083333,541.2337049,0,0,0,0,0,0,0,0,0,94,9:00 AM,sat,LK1312025,6.708893115,80.16278009,"POLYGON ((80.16695862050061 6.70618600231496, 80.16708446296825 6.711227614160419, 80.16290585797107 6.713934656375788, 80.15860165097963 6.711600097852385, 80.15847595329133 6.706558688904102, 80.16265431781943 6.70385163557727, 80.16695862050061 6.70618600231496))",1
88611cbb65fffff,2205.079183,Kossinna West 2,Gampaha,Gampaha,326.9102564,1500.410256,667.3007582,1,0,0,1,0,2,0,0,0,"1,366",6:00 PM,wen,LK1224440,7.042947943,79.96305128,"POLYGON ((79.9672276877091 7.040250209551687, 79.96735024825288 7.04529062847577, 79.96317377235371 7.047988286851279, 79.9588749784493 7.045645541235363, 79.95875256256511 7.04060532802013, 79.96292879593018 7.037907654707394, 79.9672276877091 7.040250209551687))",2
8861035b2dfffff,0,Kobawaka South,Bulathsinhala,Kalutara,302,1045.375,595.6363173,0,0,0,0,0,0,0,0,0,  -    ,6:00 PM,tue,LK1312065,6.671644489,80.14911522,"POLYGON ((80.15329281858484 6.668937131916585, 80.15341841286235 6.673977974799448, 80.14924074023799 6.676685261647133, 80.14493771386037 6.674351716523834, 80.14481226429959 6.66931107662591, 80.14898969640403 6.666603778861561, 80.15329281858484 6.668937131916585))",1
88611c88a5fffff,1847.564656,Ellalamulla,Mirigama,Gampaha,306,1260.034483,663.0245642,0,0,0,5,1,6,0,0,0,"1,145",6:00 PM,fri,LK1212720,7.157246863,80.12721173,"POLYGON ((80.13139500545684 7.154547231027407, 80.13152041712441 7.159592877568029, 80.12733706965746 7.162292434434662, 80.12302855195526 7.159946359495846, 80.12290328540102 7.154900917007637, 80.12708639143999 7.152201345401161, 80.13139500545684 7.154547231027407))",2
8861035ab3fffff,515.1667601,Remunagoda North,Dodangoda,Kalutara,321.6470588,1219.764706,766.7697571,0,0,0,0,0,0,0,0,0,274,6:00 PM,thu,LK1327020,6.616784653,80.0205031,"POLYGON ((80.02467579201496 6.614079289271149, 80.02479916863562 6.619116326355005, 80.02062640739061 6.621821619744115, 80.01633051096897 6.61948988737141, 80.01620727874308 6.614453054617252, 80.02037979854843 6.611747749901412, 80.02467579201496 6.614079289271149))",1
8861034953fffff,1014.132195,Rilawala,Homagama,Colombo,336.4754098,1589.721311,779.1707601,0,0,0,1,0,1,0,0,0,716,6:00 PM,mon,LK1112335,6.792609564,79.97816533,"POLYGON ((79.98233893781203 6.789907712746742, 79.98246165979073 6.794945752583398, 79.97828797765303 6.797647531291401, 79.97399181557624 6.795311283095235, 79.9738692380617 6.790273448373837, 79.9780426781642 6.787571656728729, 79.98233893781203 6.789907712746742))",3
88611cba3dfffff,4311.918354,Welegoda,Kelaniya,Gampaha,341.4791667,1578.5125,1192.613322,0,2,0,7,0,9,0,0,0,"2,672",6:00 PM,sat,LK1236005,6.992701475,79.89823229,"POLYGON ((79.90240589852166 6.990004412471682, 79.90252733253793 6.995042689113874, 79.89835365432386 6.997739676993876, 79.8940587850558 6.995398403201568, 79.89393749551365 6.990360332908771, 79.89811093076989 6.987663330054369, 79.90240589852166 6.990004412471682))",2
8861035031fffff,1168.364902,Eladoowa,Dodangoda,Kalutara,309.3,1244.3,646.8031669,0,0,0,0,0,0,0,0,0,621,9:00 AM,mon,LK1327220,6.510644999,80.0263805,"POLYGON ((80.03055199149983 6.507937973174573, 80.03067542719099 6.512973873566686, 80.02650386690198 6.515680829824506, 80.02220911215905 6.513351896166309, 80.02208582077878 6.508316199844367, 80.02625713983491 6.505609233105763, 80.03055199149983 6.507937973174573))",3
88611c8655fffff,2091.2739,Panagoda West,Homagama,Colombo,338.1587302,1567.952381,777.6690002,0,1,0,1,1,3,0,0,0,"1,476",4:00 PM,thu,LK1112100,6.851251046,80.02200358,"POLYGON ((80.02617940168965 6.848549106920819, 80.0263028950577 6.853588889988144, 80.02212700467334 6.85629075595538, 80.01782786270981 6.853952851950984, 80.01770451395296 6.84891327360977, 80.02188016255278 6.846211394542184, 80.02617940168965 6.848549106920819))",2
8861034a25fffff,412.0313572,Rerukana,Bandaragama,Kalutara,321.125,1386.90625,613.4830044,0,0,0,0,0,0,0,0,0,219,6:00 PM,sat,LK1306040,6.738794546,79.99805052,"POLYGON ((80.00222408137365 6.736091460989281, 80.00234712203979 6.741129375103736, 79.99817349418679 6.743832388531904, 79.99387706747127 6.741497500240624, 79.99375417126292 6.736459790924749, 79.99792755731667 6.733756765096935, 80.00222408137365 6.736091460989281))",1
88611c1433fffff,952.6735035,Kimbulapitiya West,Katana,Gampaha,337,1490.975904,682.1670014,0,0,0,0,0,0,0,0,0,590,6:00 PM,thu,LK1206155,7.205048242,79.88638531,"POLYGON ((79.8905613196649 7.202354738168331, 79.89068263254342 7.207394939011124, 79.88650655333437 7.210088366672595, 79.88220940462568 7.207741610150879, 79.88208823638901 7.202701616135974, 79.88626407222364 7.200008171810452, 79.8905613196649 7.202354738168331))",3
8861034987fffff,5093.845999,Niwanthidiya,Kesbewa,Colombo,341.9340102,1856.913706,2374.099583,0,0,0,0,1,1,0,0,0,"3,594",6:00 PM,sat,LK1136095,6.825021481,79.92808992,"POLYGON ((79.93226230992198 6.822321214709863, 79.93238418946096 6.827358382867296, 79.92821172934522 6.830058575976983, 79.92391763216641 6.827721614430939, 79.92379589701346 6.822684652004425, 79.92796811465774 6.819984445388454, 79.93226230992198 6.822321214709863))",2
88611c81d7fffff,454.3714817,Anuragoda South,Dompe,Gampaha,312.7,1246.6,729.3351376,0,0,0,0,0,0,0,0,0,282,6:00 PM,tue,LK1230275,7.006624571,80.10647991,"POLYGON ((80.11066052751721 7.003923106349654, 80.11078552526939 7.008966666489361, 80.1066048341761 7.011668058051339, 80.10229938669673 7.009325903202477, 80.10217453387668 7.004282547103037, 80.1063549836082 7.001581141807504, 80.11066052751721 7.003923106349654))",1
88611cb36bfffff,4564.466724,Thalapathpitiya,Maharagama,Colombo,352.7771883,1956.938992,2350.835306,0,0,0,0,0,0,0,0,0,"3,221",6:00 PM,wen,LK1121080,6.870718876,79.92071891,"POLYGON ((79.92489165772218 6.868019460084263, 79.92501342896117 6.873056957917847, 79.92084061151581 6.875756300306671, 79.91654626543401 6.873418158758887, 79.91642463860673 6.86838086681728, 79.920597213454 6.865681510526921, 79.92489165772218 6.868019460084263))",2
8861022e31fffff,20.27205102,Niggaha,Bulathsinhala,Kalutara,295.1666667,1064,558.321362,0,0,0,0,0,0,0,0,0,11,4:00 PM,sat,LK1312135,6.660145221,80.23800894,"POLYGON ((80.24218926939305 6.657435773550882, 80.24231637796693 6.662478648411987, 80.23813598294672 6.665188025705773, 80.23382871916013 6.662854538390412, 80.23370175547825 6.657811865492044, 80.23788191069524 6.655102477941453, 80.24218926939305 6.657435773550882))",1
88611cb367fffff,1547.5294,Pahalawela,Kaduwela,Colombo,353.7619048,1965.635714,2443.811568,0,0,0,3,0,3,0,0,0,"1,092",11:00 AM,thu,LK1109265,6.885831326,79.92108403,"POLYGON ((79.92525698347092 6.883132130823757, 79.92537876674209 6.888169805742243, 79.92120573867064 6.8908689277574, 79.91691116995079 6.888530388863681, 79.91678953110583 6.883492919858993, 79.92096231655893 6.880793783829676, 79.92525698347092 6.883132130823757))",0
88611c94bdfffff,1289.30764,Horakandawala,Padukka,Colombo,332.3863636,1473.386364,642.9142971,0,0,0,1,0,1,0,0,0,910,6:00 PM,mon,LK1118160,6.827660065,80.04263616,"POLYGON ((80.04681234208695 6.824957321191498, 80.04693617870197 6.829997347215605, 80.04275992329124 6.832700018315702, 80.03846007285811 6.830362676175027, 80.03833638087679 6.825322854605166, 80.04251239469927 6.822620170717061, 80.04681234208695 6.824957321191498))",3
8861035a99fffff,102.9286789,Bombuwala North - East,Dodangoda,Kalutara,307.3,1205.45,755.4081378,0,0,0,0,0,0,0,0,0,55,8:00 AM,sun,LK1327105,6.586189205,80.02823141,"POLYGON ((80.03240395345833 6.583483229316498, 80.03252745009907 6.588520090964479, 80.02835483761287 6.591225996570599, 80.02405896982353 6.588895051568244, 80.02393561756622 6.583858394108023, 80.0281079887192 6.58115247745773, 80.03240395345833 6.583483229316498))",1
88611cc491fffff,241.5468674,Kandangamuwa,Mirigama,Gampaha,304.5454545,1189.272727,1859.421784,0,0,0,2,0,2,0,0,0,150,2:00 PM,fri,LK1212045,7.278355532,80.13022106,"POLYGON ((80.13440602754569 7.275657703327584, 80.1345315385438 7.280704642581324, 80.13034649857045 7.283402395739233, 80.12603618919175 7.281053225274849, 80.12591082342401 7.27600649023077, 80.13009562180895 7.273308721436748, 80.13440602754569 7.275657703327584))",0
88611c9755fffff,0,Kottiyawatta,Ingiriya,Kalutara,317.3333333,1195.111111,616.2736885,0,0,0,0,0,0,0,0,0,  -    ,6:00 PM,sat,LK1310020,6.791901733,80.16909851,"POLYGON ((80.17327833659888 6.789195695216882, 80.17340431992415 6.794238415547875, 80.16922441929532 6.79694438177288, 80.16491877589054 6.794607639362741, 80.16479293743348 6.789565122003054, 80.16897259751731 6.78685914407741, 80.17327833659888 6.789195695216882))",1
8861034837fffff,4555.825651,Makandana East,Kesbewa,Colombo,336.3942308,1634.384615,1307.856537,0,0,0,1,1,2,0,0,0,"3,214",6:00 PM,fri,LK1136280,6.786697664,79.93987536,"POLYGON ((79.94404763557148 6.783996565303292, 79.94416970157276 6.789033590811693, 79.93999735654533 6.791734617130752, 79.9357031878431 6.789398631075542, 79.93558126621836 6.784361811099887, 79.93975336892373 6.781660771642123, 79.94404763557148 6.783996565303292))",2
88611c815dfffff,10.57123904,Ranwala,Dompe,Gampaha,310.25,1368.4,600.3159206,0,0,0,0,0,0,0,0,0,7,6:00 PM,fri,LK1230410,6.995995902,80.17844706,"POLYGON ((80.18262987578278 6.993292688623016, 80.1827560999243 6.998337893398257, 80.17857321257917 7.001041033383996, 80.17426434187722 6.998698981776783, 80.17413826280956 6.993653980213798, 80.17832090937431 6.990950827041003, 80.18262987578278 6.993292688623016))",1
